"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BOACBUS","201010","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201011","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201012","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201013","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201101","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201102","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201103","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201104","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201105","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201106","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201107","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201108","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201109","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201110","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201111","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201112","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201113","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201201","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201202","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201203","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201204","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201205","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201206","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201207","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201208","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201209","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201210","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201211","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201212","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201213","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201301","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201302","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201303","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201304","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201305","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201306","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201307","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201308","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201309","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201310","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201311","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201312","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201313","Not Available","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201401","0.092","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201402","0.108","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201403","0.15","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201404","0.114","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201405","0.104","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201406","0.113","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201407","0.163","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201408","0.004","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201409","0.084","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201410","0.252","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201411","0.148","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201412","0.215","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201413","1.546","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201501","0.231","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201502","0.161","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201503","0.188","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201504","0.159","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201505","0.171","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201506","0.146","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201507","0.174","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201508","0.224","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201509","0.164","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201510","0.154","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201511","0.153","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201512","0.198","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201513","2.124","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201601","0.139","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201602","0.087","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201603","0.188","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201604","0.149","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201605","0.233","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201606","0.091","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201607","0.231","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201608","0.238","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201609","0.178","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201610","0.319","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201611","0.284","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201612","0.352","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201613","2.489","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201701","0.254","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201702","0.266","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201703","0.212","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201704","0.399","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201705","0.158","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201706","0.241","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201707","0.23","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201708","0.268","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201709","0.22","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201710","0.254","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201711","0.306","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201712","0.329","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201713","3.137","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201801","0.259","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201802","0.284","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201803","0.295","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201804","0.286","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201805","0.264","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201806","0.039","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201807","0.002","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201808","0.226","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201809","0.429","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201810","0.303","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201811","0.315","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201812","0.433","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201813","3.135","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201901","0.308","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201902","0.343","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201903","0.415","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201904","0.446","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201905","0.438","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201906","0.264","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201907","0.301","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201908","0.157","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201909","0.372","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201910","0.348","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201911","0.339","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201912","0.53","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","201913","4.261","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202001","0.324","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202002","0.305","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202003","0.381","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202004","0.415","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202005","0.291","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202006","0.334","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202007","0.548","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202008","0.321","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202009","0.434","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202010","0.17","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202011","0.348","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202012","0.331","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202013","4.202","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202101","0.377","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202102","0.838","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202103","0.993","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202104","0.908","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202105","0.583","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202106","0.729","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202107","0.733","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202108","0.77","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202109","0.598","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202110","0.926","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202111","1.328","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202112","1.323","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202113","10.104","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202201","0.961","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202202","1.215","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202203","1.484","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202204","2.2","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202205","2.019","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202206","2.098","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202207","2.35","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202208","2.518","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202209","2.414","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202210","2.556","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202211","2.344","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202212","3.327","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202213","25.485","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202301","3.334","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202302","2.269","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202303","3.268","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202304","2.699","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202305","3.419","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202306","3.045","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202307","3.367","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202308","2.212","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202309","3.442","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202310","3.559","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202311","3.337","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202312","4.238","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202313","38.189","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202401","3.442","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202402","3.128","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202403","3.17","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202404","3.519","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202405","2.371","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202406","3.176","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202407","3.427","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202408","2.953","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BOACBUS","202409","3.697","4","Other Biofuels Consumed by the Transportation Sector ","Trillion Btu"
"BMACBUS","194913","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195013","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195113","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195213","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195313","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195413","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195513","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195613","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195713","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195813","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","195913","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196013","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196113","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196213","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196313","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196413","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196513","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196613","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196713","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196813","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","196913","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197013","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197113","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197213","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197301","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197302","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197303","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197304","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197305","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197306","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197307","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197308","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197309","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197310","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197311","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197312","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197313","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197401","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197402","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197403","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197404","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197405","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197406","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197407","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197408","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197409","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197410","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197411","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197412","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197413","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197501","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197502","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197503","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197504","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197505","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197506","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197507","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197508","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197509","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197510","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197511","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197512","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197513","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197601","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197602","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197603","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197604","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197605","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197606","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197607","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197608","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197609","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197610","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197611","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197612","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197613","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197701","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197702","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197703","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197704","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197705","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197706","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197707","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197708","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197709","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197710","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197711","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197712","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197713","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197801","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197802","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197803","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197804","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197805","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197806","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197807","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197808","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197809","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197810","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197811","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197812","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197813","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197901","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197902","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197903","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197904","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197905","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
"BMACBUS","197906","Not Available","5","Biomass Energy Consumed by the Transportation Sector","Trillion Btu"
