"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WSICBUS","199008","16.352","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199009","15.996","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199010","16.486","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199011","15.803","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199012","16.208","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199013","192.323","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199101","15.626","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199102","14.09","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199103","15.728","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199104","15.363","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199105","15.948","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199106","15.335","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199107","15.51","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199108","15.778","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199109","15.208","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199110","15.304","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199111","15.279","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199112","15.505","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199113","184.674","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199201","15.307","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199202","14.42","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199203","15.031","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199204","14.285","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199205","15.313","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199206","14.791","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199207","15.302","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199208","15.242","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199209","14.787","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199210","14.904","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199211","13.836","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199212","15.298","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199213","178.514","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199301","16.173","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199302","14.004","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199303","16.076","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199304","14.466","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199305","15.358","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199306","15.045","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199307","15.259","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199308","14.626","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199309","14.95","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199310","15.277","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199311","14.655","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199312","15.268","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199313","181.157","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199401","16.165","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199402","15.022","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199403","16.842","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199404","16.053","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199405","17.193","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199406","16.676","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199407","16.89","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199408","16.836","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199409","16.136","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199410","17.179","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199411","16.678","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199412","17.577","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199413","199.247","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199501","16.382","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199502","14.684","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199503","16.011","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199504","16.45","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199505","15.591","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199506","16.222","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199507","16.535","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199508","16.725","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199509","16.214","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199510","16.939","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199511","16.576","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199512","16.696","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199513","195.026","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199601","18.169","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199602","17.516","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199603","18.883","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199604","17.998","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199605","18.592","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199606","18.611","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199607","19.354","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199608","18.448","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199609","18.438","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199610","19.489","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199611","18.701","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199612","19.352","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199613","223.549","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199701","15.107","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199702","14.174","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199703","15.349","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199704","15.394","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199705","15.916","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199706","15.154","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199707","15.687","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199708","15.724","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199709","14.812","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199710","15.776","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199711","15.189","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199712","15.733","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199713","184.014","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199801","14.753","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199802","13.649","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199803","15.328","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199804","14.876","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199805","15.609","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199806","14.488","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199807","15.325","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199808","15.333","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199809","14.818","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199810","15.546","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199811","14.491","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199812","16.127","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199813","180.344","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199901","14.234","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199902","13.225","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199903","14.425","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199904","14.279","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199905","14.825","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199906","14.327","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199907","14.541","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199908","14.379","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199909","14.056","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199910","14.422","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199911","14.012","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199912","14.316","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","199913","171.042","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200001","12.182","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200002","11.688","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200003","12.704","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200004","12.391","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200005","12.94","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200006","11.933","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200007","12.367","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200008","12.237","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200009","11.804","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200010","12.323","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200011","11.786","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200012","10.755","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200013","145.111","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200101","11.505","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200102","9.636","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200103","10.827","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200104","11.018","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200105","10.195","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200106","9.912","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200107","10.275","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200108","10.141","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200109","10.014","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200110","11.01","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200111","12.044","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200112","12.019","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200113","128.595","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200201","12.782","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200202","11.306","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200203","12.991","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200204","11.791","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200205","11.821","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200206","11.54","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200207","11.897","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200208","12.003","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200209","11.548","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200210","12.364","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200211","12.968","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200212","13.332","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200213","146.345","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200301","12.733","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200302","11.553","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200303","12.394","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200304","12.188","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200305","11.42","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200306","11.118","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200307","11.875","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200308","11.864","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200309","11.333","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200310","12.03","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200311","11.666","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200312","12.265","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200313","142.439","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200401","11.258","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200402","10.862","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200403","11.288","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200404","10.944","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200405","11.286","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200406","10.831","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200407","11.069","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200408","11.089","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200409","10.567","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200410","10.96","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200411","10.722","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200412","11.053","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200413","131.929","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200501","12.82","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200502","11.384","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200503","12.628","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200504","12.14","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200505","12.606","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200506","12.253","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200507","12.568","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200508","12.551","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200509","12.633","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200510","12.184","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200511","12.009","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200512","12.473","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200513","148.248","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200601","11.466","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200602","10.193","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200603","10.868","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200604","10.469","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200605","11.101","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200606","10.282","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200607","10.909","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200608","10.83","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200609","10.41","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200610","10.952","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200611","10.824","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200612","11.28","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200613","129.584","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200701","14.391","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200702","13.152","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200703","14.563","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200704","11.711","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200705","11.318","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200706","10.856","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200707","11.126","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200708","11.149","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200709","10.746","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200710","11.969","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200711","11.66","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200712","12.142","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200713","144.783","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200801","12.432","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200802","12.74","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200803","12.703","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200804","11.869","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200805","11.607","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200806","10.661","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200807","11.577","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200808","11.202","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200809","10.752","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200810","12.398","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200811","12.4","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200812","12.782","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200813","143.123","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200901","13.924","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200902","12.293","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200903","13.717","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200904","12.419","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200905","12.188","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200906","11.806","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200907","12.283","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200908","12.356","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200909","11.994","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200910","13.805","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200911","13.774","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200912","13.809","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","200913","154.366","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201001","14.753","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201002","13.023","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201003","14.46","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201004","14.52","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201005","13.613","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201006","13.039","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201007","13.747","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201008","13.688","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201009","12.79","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201010","14.905","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201011","14.839","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201012","14.801","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201013","168.178","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201101","14.66","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201102","13.395","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201103","14.185","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201104","12.687","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201105","13.041","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201106","12.814","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201107","13.252","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201108","13.347","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201109","13.094","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201110","14.785","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201111","14.635","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201112","14.787","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201113","164.682","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201201","12.914","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201202","12.816","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201203","14.374","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201204","13.054","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201205","12.575","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201206","11.836","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201207","12.82","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201208","12.796","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201209","12.26","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201210","14.383","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201211","14.418","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201212","14.658","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201213","158.904","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201301","15.661","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201302","14.174","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201303","15.649","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201304","16.009","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201305","15.28","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201306","14.603","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201307","15.399","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201308","15.556","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201309","14.719","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201310","16.49","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
"WSICBUS","201311","16.474","6","Waste Energy Consumed by the Industrial Sector","Trillion Btu"
